login_id,user_id,username,timestamp,ip_address,device_type,browser,os,country,login_success,auth_method,latency_ms,login_duration_sec,failed_attempts_before,session_duration_min
1281,1960,user_632,2025-03-15 19:59:37,192.168.84.159,mobile,Chrome,Android,BR,1,password+otp,255,4.07,1,0.98
1282,1393,user_682,2025-07-24 16:07:01,192.168.80.181,desktop,Firefox,iOS,US,1,sso,181,1.72,0,18.44
1283,748,user_157,2025-06-13 16:03:28,192.168.164.215,desktop,Firefox,Windows,JP,1,password+push,179,1.81,1,19.58
1284,595,user_335,2025-03-13 16:05:06,192.168.7.209,mobile,Chrome,Linux,BR,1,password+otp,194,3.71,1,83.56
1285,1578,user_1885,2024-12-18 01:05:09,192.168.10.181,desktop,Chrome,iOS,GB,0,password+push,269,4.44,0,5.47
1286,425,user_260,2025-07-13 11:04:44,192.168.187.250,desktop,Chrome,Android,BR,1,password+otp,225,3.23,1,25.68
1287,613,user_82,2025-09-04 11:23:35,192.168.137.217,mobile,Firefox,Android,GB,1,password_only,456,3.28,0,101.14
1288,1542,user_754,2025-07-04 21:29:15,192.168.238.197,desktop,Edge,macOS,US,1,password_only,281,2.0,0,55.97
1289,692,user_1465,2024-11-03 02:01:03,192.168.114.80,desktop,Chrome,Android,JP,1,password+otp,375,2.38,0,8.75
1290,1306,user_1969,2025-01-14 11:36:08,192.168.86.41,desktop,Firefox,Android,BR,1,password+otp,368,2.21,1,3.05
1291,1344,user_1196,2024-11-21 22:02:48,192.168.36.91,desktop,Chrome,Windows,RU,1,password_only,283,4.55,0,1.6
1292,1762,user_1255,2025-05-23 17:59:04,192.168.207.203,desktop,Edge,macOS,RU,1,password+push,246,4.67,0,1.23
1293,1467,user_720,2025-07-30 16:08:48,192.168.185.84,desktop,Chrome,Android,FR,0,password+push,178,3.62,1,1.84
1294,1976,user_75,2024-12-06 22:04:33,192.168.58.151,mobile,Firefox,Windows,BR,1,password_only,201,5.41,0,77.78
1295,315,user_1294,2025-08-29 13:14:29,192.168.155.36,tablet,Safari,Windows,BR,1,sso,317,3.74,3,86.75
1296,877,user_1923,2025-05-18 07:39:39,192.168.20.160,desktop,Edge,Windows,BR,1,password+push,271,4.42,0,2.46
1297,1990,user_626,2025-07-06 09:31:50,192.168.129.228,desktop,Firefox,Android,BR,1,password+push,198,2.74,1,1.71
1298,1765,user_62,2025-10-17 02:52:56,192.168.246.82,mobile,Firefox,Android,RU,1,password_only,233,2.81,1,21.85
1299,1401,user_874,2024-11-27 02:26:51,192.168.155.142,tablet,Safari,macOS,BR,1,sso,276,2.81,0,34.17
1300,1313,user_320,2025-09-21 12:07:28,192.168.0.106,desktop,Edge,Android,FR,0,sso,251,1.88,0,28.39
1301,1461,user_102,2024-12-12 14:03:42,192.168.27.49,mobile,Firefox,Linux,DE,1,password+otp,230,2.47,0,0.19
1302,662,user_1453,2025-03-19 23:43:16,192.168.34.223,desktop,Firefox,Android,BR,1,sso,245,3.39,1,11.41
1303,277,user_874,2025-09-03 08:00:18,192.168.155.136,tablet,Chrome,Windows,BR,1,password+push,56,2.28,0,25.46
1304,1734,user_1746,2025-09-23 08:11:21,192.168.151.190,desktop,Chrome,Android,BR,1,password_only,251,3.67,0,33.52
1305,1606,user_954,2025-04-30 09:13:05,192.168.131.183,tablet,Chrome,Windows,US,1,password+push,165,2.11,0,23.7
1306,1527,user_255,2025-06-01 09:45:31,192.168.236.40,desktop,Chrome,Windows,IN,1,password+otp,279,2.06,0,8.0
1307,624,user_1556,2025-07-13 00:46:22,192.168.66.47,tablet,Firefox,Windows,IN,1,password+otp,260,3.02,1,6.32
1308,516,user_570,2025-08-27 12:22:05,192.168.85.231,desktop,Chrome,Linux,JP,1,password_only,309,0.55,0,35.33
1309,1374,user_112,2024-12-10 21:50:24,192.168.57.38,desktop,Chrome,Android,BR,0,password+otp,310,4.3,0,15.68
1310,843,user_985,2025-08-19 05:36:33,192.168.248.246,mobile,Chrome,Linux,GB,1,password+push,387,3.85,0,5.87
1311,1470,user_1337,2025-04-21 05:22:52,192.168.240.24,mobile,Chrome,Windows,FR,1,sso,91,3.98,0,40.39
1312,1854,user_998,2025-04-10 00:51:48,192.168.59.239,mobile,Chrome,iOS,BR,1,password+otp,239,3.89,2,33.93
1313,350,user_461,2025-03-31 06:45:50,192.168.116.85,desktop,Safari,Windows,JP,1,password+otp,86,2.86,1,13.6
1314,1631,user_708,2025-05-01 10:05:44,192.168.113.239,mobile,Firefox,iOS,JP,1,password+push,289,3.29,1,33.25
1315,1688,user_887,2025-10-07 12:02:42,192.168.174.225,tablet,Chrome,iOS,US,1,password+otp,236,3.47,0,2.18
1316,823,user_1486,2025-05-15 15:40:02,192.168.188.83,desktop,Chrome,Linux,US,1,password+push,212,1.26,0,47.61
1317,1161,user_1889,2025-10-10 11:14:14,192.168.227.228,desktop,Firefox,Windows,GB,1,password+push,271,3.24,0,76.17
1318,759,user_1116,2025-01-01 08:44:37,192.168.230.252,mobile,Firefox,macOS,US,1,sso,165,2.55,0,0.22
1319,899,user_1076,2025-07-18 20:50:00,192.168.154.123,mobile,Chrome,Android,GB,1,password+push,397,5.22,0,40.32
1320,243,user_1829,2025-08-20 00:37:14,192.168.110.240,mobile,Chrome,Windows,BR,1,password+push,230,2.77,0,27.89
1321,543,user_520,2025-07-02 10:34:14,192.168.223.41,mobile,Chrome,Windows,BR,1,sso,256,2.85,0,38.63
1322,1064,user_812,2025-06-06 02:02:28,192.168.51.220,mobile,Chrome,Android,BR,1,sso,239,1.54,1,7.04
1323,229,user_1122,2025-05-21 17:09:43,192.168.232.47,mobile,Chrome,Linux,US,1,password_only,323,2.53,0,62.04
1324,548,user_236,2025-09-06 19:09:11,192.168.31.151,tablet,Firefox,Windows,GB,1,password+otp,153,0.46,0,35.79
1325,920,user_1925,2025-08-23 11:01:35,192.168.130.117,mobile,Edge,iOS,IN,1,sso,316,5.23,0,10.63
1326,1247,user_1398,2024-12-11 04:39:05,192.168.154.200,mobile,Chrome,iOS,DE,1,sso,208,3.7,0,31.07
1327,6,user_1605,2025-09-02 07:01:48,192.168.167.22,desktop,Firefox,Windows,US,1,password_only,209,2.56,0,11.1
1328,1346,user_927,2025-03-27 16:38:35,192.168.134.208,desktop,Opera,Windows,BR,1,password+otp,320,3.6,1,8.0
1329,468,user_557,2025-01-28 03:47:11,192.168.126.36,desktop,Firefox,macOS,GB,1,password+otp,228,1.85,0,3.16
1330,1756,user_649,2025-09-10 00:34:29,192.168.6.221,mobile,Firefox,Windows,IN,1,password+push,299,2.78,0,52.53
1331,75,user_234,2025-04-03 05:56:22,192.168.76.81,desktop,Safari,Windows,JP,1,sso,300,1.67,1,5.27
1332,4,user_1056,2025-08-18 14:40:36,192.168.94.21,desktop,Chrome,Android,US,1,password+otp,222,1.16,1,14.32
1333,1871,user_1313,2025-01-31 16:49:04,192.168.77.81,desktop,Chrome,iOS,US,0,password+push,268,3.92,0,15.03
1334,646,user_1662,2024-10-28 23:49:23,192.168.226.144,mobile,Opera,Windows,JP,1,sso,211,2.87,1,0.69
1335,118,user_579,2025-04-26 09:37:29,192.168.18.94,mobile,Chrome,Android,BR,0,password+push,248,0.93,3,31.85
1336,881,user_542,2024-12-03 03:24:06,192.168.38.116,tablet,Firefox,Windows,BR,1,password_only,287,2.01,0,23.65
1337,1630,user_114,2025-07-29 21:44:08,192.168.35.14,desktop,Edge,Windows,US,1,password+push,173,4.57,0,6.84
1338,504,user_204,2025-02-05 07:49:13,192.168.190.156,desktop,Chrome,Windows,DE,1,password_only,285,2.13,0,54.01
1339,947,user_1053,2025-04-07 11:44:17,192.168.59.183,desktop,Chrome,Windows,DE,1,password+push,275,3.75,0,95.49
1340,574,user_643,2024-11-28 07:48:58,192.168.167.143,desktop,Chrome,Linux,BR,1,password+otp,130,2.12,0,22.41
1341,1465,user_474,2025-02-09 04:32:14,192.168.160.88,mobile,Chrome,Android,JP,1,password_only,190,3.29,2,27.62
1342,194,user_697,2025-08-08 19:15:24,192.168.15.157,desktop,Chrome,Linux,FR,1,password_only,194,3.63,0,1.23
1343,847,user_253,2024-12-21 21:18:44,192.168.248.97,desktop,Chrome,Linux,BR,1,password+otp,214,2.21,2,11.43
1344,715,user_1822,2025-06-20 18:31:11,192.168.193.103,desktop,Chrome,Windows,BR,1,sso,173,2.84,2,0.5
1345,1416,user_905,2025-09-27 10:03:09,192.168.43.234,desktop,Chrome,Android,GB,1,password+otp,325,3.37,0,25.39
1346,1050,user_1946,2025-07-02 16:46:20,192.168.165.50,desktop,Chrome,Windows,US,1,sso,334,2.32,0,35.54
1347,1459,user_386,2025-08-19 13:57:07,192.168.187.17,desktop,Firefox,Windows,IN,0,password+otp,186,2.75,3,2.53
1348,173,user_62,2024-12-06 07:59:37,192.168.4.238,desktop,Edge,Windows,BR,1,sso,157,1.87,0,1.97
1349,1324,user_515,2025-01-27 01:48:46,192.168.167.5,desktop,Chrome,Windows,BR,1,sso,248,3.13,0,34.67
1350,1669,user_430,2025-09-19 01:33:45,192.168.75.114,desktop,Chrome,Windows,US,0,password_only,356,4.29,0,14.15
1351,326,user_580,2025-07-15 13:43:38,192.168.11.11,mobile,Opera,Windows,RU,1,password+push,422,1.6,0,37.47
1352,1434,user_1561,2025-06-17 23:53:37,192.168.72.247,tablet,Chrome,Android,BR,1,password+otp,196,2.15,0,10.08
1353,1142,user_1715,2025-06-26 19:59:55,192.168.105.149,desktop,Chrome,iOS,JP,1,password+push,68,0.55,0,3.83
1354,836,user_1165,2025-03-27 17:47:56,192.168.48.177,mobile,Chrome,Windows,BR,1,password+push,131,3.61,0,9.27
1355,1811,user_743,2024-11-12 19:43:05,192.168.207.3,tablet,Chrome,Linux,GB,1,password_only,107,1.08,0,6.55
1356,724,user_1324,2025-08-09 21:06:36,192.168.177.2,desktop,Chrome,Linux,US,1,password+push,283,3.6,0,14.23
1357,225,user_675,2025-07-02 06:55:48,192.168.143.13,desktop,Chrome,iOS,GB,1,password+otp,257,3.68,0,44.29
1358,532,user_311,2025-04-18 03:10:09,192.168.63.119,desktop,Chrome,Windows,JP,1,password+push,267,4.09,0,8.85
1359,113,user_471,2025-09-20 23:17:47,192.168.168.229,desktop,Chrome,macOS,BR,1,password+otp,340,3.44,0,26.57
1360,140,user_1417,2025-02-27 06:09:39,192.168.67.58,mobile,Chrome,Windows,US,1,password+push,380,1.19,0,20.38
1361,559,user_1666,2025-02-11 23:39:38,192.168.129.118,desktop,Firefox,Linux,BR,1,password+push,317,2.84,1,5.04
1362,1,user_1469,2025-09-11 03:05:52,192.168.9.74,mobile,Chrome,Windows,FR,1,password+push,308,3.24,0,7.63
1363,90,user_1782,2025-08-14 11:00:50,192.168.230.89,desktop,Chrome,Windows,GB,1,sso,132,3.64,1,4.63
1364,654,user_809,2025-05-03 12:37:31,192.168.248.100,tablet,Edge,Windows,US,1,password+otp,209,3.68,0,28.4
1365,320,user_172,2024-12-14 06:38:18,192.168.153.131,tablet,Chrome,Windows,US,1,password+otp,360,2.49,1,2.75
1366,1574,user_576,2025-01-14 01:25:41,192.168.217.229,tablet,Chrome,Windows,BR,1,password_only,206,2.87,0,17.28
1367,1829,user_31,2025-06-24 01:57:33,192.168.27.129,mobile,Chrome,macOS,BR,1,password+push,338,2.88,0,3.76
1368,1918,user_47,2025-03-17 02:21:48,192.168.65.143,desktop,Firefox,macOS,BR,1,sso,259,1.48,0,4.4
1369,139,user_130,2025-08-28 20:54:26,192.168.123.56,mobile,Firefox,Linux,BR,1,password_only,312,1.84,1,0.1
1370,1535,user_352,2025-10-09 07:00:29,192.168.150.150,desktop,Chrome,Windows,BR,0,password+otp,180,2.91,0,11.63
1371,1892,user_978,2025-08-17 14:46:54,192.168.204.20,mobile,Chrome,Windows,JP,1,password+push,311,1.99,0,33.15
1372,845,user_1869,2025-03-14 08:42:00,192.168.102.152,desktop,Chrome,Android,BR,1,password+push,198,1.24,0,1.84
1373,259,user_1646,2025-08-11 10:17:43,192.168.57.36,desktop,Firefox,Windows,BR,1,password+push,268,1.18,0,37.45
1374,1697,user_1605,2025-03-04 20:01:52,192.168.248.176,tablet,Edge,iOS,US,1,password_only,247,3.83,0,37.09
1375,902,user_58,2024-12-27 13:11:56,192.168.204.142,desktop,Chrome,Android,JP,1,sso,345,3.43,0,5.28
1376,690,user_1130,2024-11-08 17:55:36,192.168.155.194,desktop,Chrome,Windows,GB,1,password_only,316,3.18,0,41.31
1377,10,user_812,2025-03-17 08:16:50,192.168.214.131,desktop,Chrome,Android,BR,0,password+otp,108,2.61,1,35.04
1378,261,user_1354,2025-09-22 08:34:54,192.168.46.177,mobile,Chrome,macOS,GB,1,password+otp,185,2.3,1,21.25
1379,1943,user_768,2025-01-22 18:55:29,192.168.187.189,mobile,Firefox,macOS,GB,1,sso,199,0.58,0,35.59
1380,1674,user_1848,2025-01-10 22:27:27,192.168.194.102,mobile,Chrome,Android,JP,1,password+otp,305,3.71,1,1.53
1381,172,user_683,2025-10-16 13:01:56,192.168.71.170,mobile,Chrome,Windows,GB,1,password+otp,210,2.51,0,7.69
1382,898,user_1407,2024-11-05 16:26:17,192.168.88.245,desktop,Firefox,Android,BR,1,sso,162,3.75,0,6.81
1383,13,user_1186,2025-08-10 08:51:13,192.168.57.104,desktop,Chrome,macOS,US,0,password+otp,140,1.87,0,30.43
1384,1192,user_997,2025-02-21 20:36:10,192.168.179.203,mobile,Firefox,Android,FR,1,sso,308,4.98,0,27.86
1385,1666,user_286,2024-11-10 05:47:48,192.168.68.224,mobile,Chrome,macOS,JP,1,password+push,84,3.22,0,44.33
1386,1620,user_1095,2025-09-27 13:21:08,192.168.45.152,desktop,Chrome,Windows,BR,1,password_only,334,2.85,0,6.81
1387,321,user_1791,2024-12-17 12:40:08,192.168.24.120,desktop,Edge,Windows,US,1,password+otp,147,1.78,0,12.84
1388,1343,user_1478,2025-05-16 22:59:19,192.168.34.188,desktop,Firefox,iOS,US,1,password_only,214,3.2,0,0.38
1389,1637,user_886,2025-02-04 14:07:01,192.168.14.105,desktop,Chrome,Windows,US,1,password_only,156,3.74,0,92.41
1390,329,user_1591,2024-11-20 08:29:28,192.168.217.127,desktop,Edge,Linux,US,1,password+otp,176,0.31,0,10.59
1391,785,user_1859,2024-11-14 18:43:23,192.168.73.87,desktop,Firefox,Windows,US,1,sso,232,2.84,0,16.33
1392,777,user_397,2024-12-08 17:40:44,192.168.162.28,desktop,Firefox,Windows,JP,1,password_only,239,2.86,1,15.2
1393,1995,user_1539,2024-11-22 14:34:38,192.168.37.196,desktop,Firefox,Windows,GB,1,password_only,126,3.54,1,9.86
1394,911,user_26,2025-08-01 03:53:28,192.168.23.18,mobile,Chrome,Windows,FR,1,sso,217,0.99,1,5.3
1395,1944,user_313,2025-04-22 18:57:43,192.168.173.48,mobile,Chrome,Linux,US,1,password+otp,258,3.96,0,27.42
1396,1574,user_126,2025-03-01 17:08:12,192.168.43.200,desktop,Firefox,Android,GB,1,password+otp,287,3.88,0,9.43
1397,1443,user_1432,2025-03-29 06:18:49,192.168.153.152,desktop,Chrome,Linux,BR,1,sso,86,3.93,0,22.33
1398,1630,user_1589,2025-10-01 14:58:32,192.168.34.241,tablet,Edge,macOS,BR,1,password+push,211,2.21,1,26.21
1399,1119,user_1222,2025-09-24 23:35:17,192.168.163.141,desktop,Chrome,Windows,JP,1,password+push,85,4.35,2,25.89
1400,1841,user_811,2025-07-15 18:43:41,192.168.55.133,tablet,Firefox,Android,IN,1,password+push,209,2.02,1,1.7
1401,1605,user_188,2025-09-15 11:13:11,192.168.31.25,desktop,Chrome,macOS,BR,1,password+push,215,0.46,2,73.45
1402,318,user_698,2025-02-21 05:31:08,192.168.142.254,mobile,Chrome,Windows,JP,1,password+push,300,3.37,2,28.51
1403,1980,user_1841,2025-03-15 15:55:11,192.168.176.222,desktop,Firefox,Linux,JP,0,password+otp,327,2.93,0,18.19
1404,236,user_810,2025-06-08 13:31:15,192.168.55.36,desktop,Firefox,Android,GB,1,password+otp,168,4.46,1,6.81
1405,1970,user_716,2025-06-12 04:21:55,192.168.124.229,tablet,Chrome,Android,BR,1,password+otp,273,1.76,2,3.29
1406,334,user_1508,2025-04-21 09:05:34,192.168.52.185,tablet,Chrome,iOS,BR,1,password_only,302,2.59,0,31.62
1407,1909,user_450,2025-03-22 19:09:53,192.168.100.210,desktop,Edge,Windows,US,1,password+otp,190,2.48,1,10.03
1408,376,user_523,2025-10-22 12:20:30,192.168.77.35,tablet,Edge,iOS,IN,1,password+otp,311,3.96,0,48.56
1409,1483,user_1895,2025-08-23 06:26:42,192.168.100.10,desktop,Chrome,Windows,JP,1,password+otp,260,1.7,0,56.42
1410,1161,user_1378,2025-04-04 07:49:43,192.168.26.1,mobile,Chrome,Windows,JP,1,password+push,228,4.53,0,1.15
1411,1954,user_986,2025-07-20 00:29:03,192.168.21.65,desktop,Chrome,Linux,JP,1,sso,261,2.12,0,17.37
1412,588,user_658,2025-02-02 22:45:45,192.168.211.235,desktop,Safari,Windows,BR,1,password+push,123,2.47,0,9.68
1413,1571,user_597,2024-12-03 02:53:07,192.168.111.16,mobile,Chrome,macOS,GB,1,password_only,261,3.05,1,10.5
1414,513,user_100,2025-03-05 04:41:52,192.168.131.13,desktop,Chrome,iOS,GB,1,password_only,182,1.78,0,19.15
1415,1320,user_616,2025-03-23 15:26:38,192.168.6.78,desktop,Chrome,iOS,BR,1,password_only,252,3.47,1,30.04
1416,1344,user_948,2024-11-02 14:16:02,192.168.221.143,desktop,Firefox,macOS,BR,1,sso,217,3.32,0,15.96
1417,918,user_1582,2025-08-20 22:58:48,192.168.103.193,desktop,Edge,Linux,FR,1,password+otp,273,2.26,1,28.27
1418,1596,user_556,2025-03-07 15:56:11,192.168.146.0,mobile,Chrome,iOS,BR,1,password+push,345,3.34,1,67.17
1419,1856,user_278,2025-05-27 09:51:55,192.168.30.127,desktop,Chrome,Linux,JP,1,password_only,260,3.38,0,10.59
1420,1373,user_1717,2024-11-23 13:19:11,192.168.246.131,mobile,Chrome,iOS,BR,0,password+push,330,3.69,1,11.76
1421,1864,user_1723,2024-12-30 10:22:27,192.168.90.57,desktop,Chrome,iOS,US,0,password+push,168,4.32,0,22.38
1422,1803,user_1650,2025-09-17 07:07:09,192.168.55.180,desktop,Chrome,Windows,JP,1,password+push,364,3.5,1,0.81
1423,873,user_491,2025-06-06 17:30:17,192.168.216.213,desktop,Edge,Windows,JP,1,password+otp,168,3.58,2,2.5
1424,1253,user_255,2025-10-09 09:53:25,192.168.42.73,mobile,Edge,Windows,GB,1,password+push,149,1.68,1,3.26
1425,270,user_381,2025-10-27 02:27:09,192.168.241.224,desktop,Safari,Android,GB,1,sso,228,1.16,2,17.26
1426,1852,user_892,2025-03-12 06:53:48,192.168.48.111,desktop,Chrome,Android,JP,1,sso,214,2.34,0,15.71
1427,798,user_542,2025-02-13 14:55:01,192.168.107.59,desktop,Chrome,macOS,JP,1,password_only,123,3.39,2,7.3
1428,1315,user_1288,2025-09-05 20:36:04,192.168.221.93,mobile,Firefox,Windows,CN,0,password+push,159,3.5,0,17.11
1429,725,user_1634,2025-10-27 01:14:17,192.168.143.72,desktop,Chrome,Windows,FR,1,password_only,-37,-0.03,1,66.64
1430,1189,user_825,2025-06-14 09:03:33,192.168.208.98,mobile,Chrome,iOS,IN,1,sso,141,3.16,1,39.61
1431,5,user_879,2025-08-13 18:50:05,192.168.187.113,desktop,Chrome,Windows,DE,1,sso,197,4.35,1,8.91
1432,851,user_1353,2025-08-08 21:29:45,192.168.174.14,desktop,Safari,macOS,GB,1,password+otp,369,5.71,1,60.44
1433,1403,user_1139,2025-03-06 06:10:41,192.168.62.239,desktop,Firefox,iOS,FR,1,sso,307,4.73,1,8.76
1434,78,user_1300,2025-05-25 04:00:38,192.168.27.147,desktop,Chrome,Android,GB,1,password+push,275,2.37,0,17.04
1435,1434,user_1512,2025-08-27 14:58:51,192.168.224.190,desktop,Chrome,Linux,BR,1,password+push,423,2.3,0,23.18
1436,574,user_281,2025-07-05 17:16:47,192.168.160.35,tablet,Edge,Linux,IN,1,password+otp,106,3.59,1,18.78
1437,132,user_1299,2024-11-04 06:47:50,192.168.124.140,desktop,Edge,Android,BR,1,password+otp,244,3.97,1,37.3
1438,601,user_773,2025-02-27 10:56:37,192.168.61.195,desktop,Firefox,Windows,DE,1,sso,412,4.35,0,16.66
1439,1773,user_843,2024-12-19 07:00:33,192.168.150.199,desktop,Chrome,macOS,CN,0,password_only,209,3.72,0,9.39
1440,1066,user_719,2025-01-20 14:14:19,192.168.12.87,desktop,Chrome,Windows,GB,1,password+push,183,1.53,0,15.77
1441,89,user_1920,2025-09-23 01:29:24,192.168.39.237,desktop,Firefox,Android,BR,1,password+otp,315,1.33,2,54.54
1442,402,user_328,2024-11-10 00:35:14,192.168.157.123,mobile,Safari,iOS,BR,1,password+push,205,4.75,0,24.77
1443,296,user_211,2025-01-15 18:51:23,192.168.221.24,desktop,Chrome,iOS,JP,1,password_only,350,2.8,2,6.58
1444,1864,user_727,2025-02-17 13:13:47,192.168.224.200,mobile,Chrome,Windows,JP,1,password+otp,316,1.84,1,0.4
1445,1319,user_923,2025-06-09 17:18:24,192.168.153.23,desktop,Chrome,Linux,BR,1,sso,234,1.64,0,18.55
1446,616,user_552,2025-05-10 12:07:58,192.168.96.38,desktop,Chrome,Windows,BR,1,password+otp,328,2.35,2,3.19
1447,1550,user_26,2025-01-15 05:26:34,192.168.216.243,desktop,Chrome,Windows,BR,1,password+otp,231,4.91,1,14.01
1448,800,user_27,2024-12-26 12:09:14,192.168.108.206,desktop,Edge,Linux,GB,1,password+push,260,2.71,2,5.64
1449,1715,user_702,2025-01-21 23:45:10,192.168.60.232,desktop,Chrome,Android,RU,0,password+otp,296,3.87,2,45.55
1450,1661,user_1107,2025-04-28 23:33:42,192.168.239.176,desktop,Chrome,Windows,IN,1,password+otp,218,3.42,1,2.78
1451,422,user_1920,2025-02-03 12:55:10,192.168.168.197,desktop,Chrome,Windows,RU,1,password+otp,370,2.93,1,83.03
1452,1889,user_1970,2025-10-08 10:24:00,192.168.19.171,mobile,Edge,Linux,DE,1,sso,255,0.63,0,2.35
1453,1047,user_682,2025-04-14 20:51:41,192.168.15.251,desktop,Firefox,Windows,BR,1,password+push,273,4.0,1,18.59
1454,575,user_413,2024-11-18 00:27:19,192.168.148.14,mobile,Chrome,Windows,GB,1,password_only,144,2.11,2,14.65
1455,143,user_167,2025-07-20 17:46:33,192.168.166.41,desktop,Chrome,Linux,GB,1,password+push,198,1.01,0,25.83
1456,993,user_1724,2025-02-24 14:05:12,192.168.188.3,mobile,Chrome,macOS,GB,1,password+otp,263,0.78,2,5.1
1457,665,user_169,2025-06-23 01:57:54,192.168.151.130,desktop,Chrome,macOS,JP,1,password_only,319,3.71,0,11.19
1458,145,user_1825,2025-02-06 14:38:56,192.168.113.128,desktop,Chrome,Windows,FR,0,sso,363,3.97,1,0.09
1459,1249,user_229,2025-05-23 21:07:02,192.168.221.140,tablet,Firefox,Windows,BR,1,password+otp,165,0.26,1,22.19
1460,1007,user_1633,2025-08-05 09:27:29,192.168.53.81,desktop,Chrome,Windows,BR,1,password+otp,183,2.37,0,7.7
1461,503,user_367,2025-10-01 06:45:31,192.168.39.126,desktop,Safari,Windows,FR,1,password_only,151,3.44,0,63.65
1462,1986,user_528,2025-01-30 20:52:33,192.168.138.41,desktop,Chrome,Windows,BR,1,sso,289,3.19,0,12.28
1463,1998,user_791,2025-02-26 18:44:56,192.168.92.3,desktop,Chrome,Android,BR,1,password+push,363,2.38,0,23.66
1464,821,user_1671,2025-04-15 00:22:33,192.168.24.99,tablet,Chrome,Windows,BR,0,password_only,237,2.9,0,3.83
1465,1640,user_1562,2025-09-30 23:27:13,192.168.163.191,mobile,Chrome,Windows,JP,1,password+otp,254,4.14,0,32.81
1466,104,user_1888,2025-09-21 13:33:03,192.168.124.171,mobile,Chrome,Windows,BR,1,password+otp,260,3.52,0,0.3
1467,1971,user_524,2024-11-29 08:44:09,192.168.39.91,tablet,Firefox,Windows,BR,1,password_only,212,3.78,0,1.1
1468,1063,user_1096,2024-12-14 17:06:26,192.168.172.135,desktop,Chrome,Windows,JP,1,sso,152,2.48,0,30.02
1469,1971,user_1669,2025-04-26 10:03:45,192.168.84.34,desktop,Chrome,Windows,CN,1,password+push,334,1.47,0,10.37
1470,198,user_106,2024-12-05 11:23:13,192.168.171.145,mobile,Edge,Windows,BR,1,sso,262,3.29,0,1.1
1471,1670,user_732,2025-03-02 16:41:26,192.168.46.152,desktop,Safari,iOS,GB,1,password_only,206,3.96,0,9.94
1472,579,user_1909,2024-12-20 17:15:29,192.168.237.168,desktop,Firefox,iOS,BR,1,password+push,490,2.19,0,3.51
1473,391,user_965,2025-06-16 17:06:56,192.168.4.191,desktop,Edge,Android,GB,1,password_only,249,3.28,0,12.61
1474,1203,user_1713,2025-10-09 02:58:55,192.168.189.124,tablet,Chrome,Windows,CN,1,password+otp,113,3.0,0,91.21
1475,1992,user_1306,2025-10-26 08:47:24,192.168.110.71,desktop,Chrome,Windows,BR,1,password+push,302,1.0,1,0.25
1476,554,user_133,2025-03-13 12:30:52,192.168.86.2,mobile,Chrome,macOS,GB,1,password_only,102,2.81,0,30.18
1477,1472,user_534,2025-06-03 04:45:10,192.168.235.164,desktop,Safari,Windows,US,1,password+otp,287,3.21,0,9.16
1478,1524,user_975,2025-09-05 02:18:24,192.168.222.92,desktop,Chrome,Linux,CN,1,password+otp,285,2.44,0,30.69
1479,1039,user_269,2024-12-09 10:22:11,192.168.40.147,mobile,Chrome,macOS,GB,0,password+push,360,4.31,0,11.83
